iso3,lat,lon,nobs,corr_d00_all,diff_d00_all,corr_d01_all,corr_analysis_d01_all,diff_d01_all,corr_d02_all,corr_analysis_d02_all,diff_d02_all,corr_d03_all,corr_analysis_d03_all,diff_d03_all,corr_d04_all,corr_analysis_d04_all,diff_d04_all,corr_d05_all,corr_analysis_d05_all,diff_d05_all,corr_d06_all,corr_analysis_d06_all,diff_d06_all,corr_d07_all,corr_analysis_d07_all,diff_d07_all,corr_d08_all,corr_analysis_d08_all,diff_d08_all,year,time_utc,station_id,corr_d00_subset,diff_d00_subset,corr_d01_subset,corr_analysis_d01_subset,diff_d01_subset,corr_d02_subset,corr_analysis_d02_subset,diff_d02_subset,corr_d03_subset,corr_analysis_d03_subset,diff_d03_subset,corr_d04_subset,corr_analysis_d04_subset,diff_d04_subset,corr_d05_subset,corr_analysis_d05_subset,diff_d05_subset,corr_d06_subset,corr_analysis_d06_subset,diff_d06_subset,corr_d07_subset,corr_analysis_d07_subset,diff_d07_subset,corr_d08_subset,corr_analysis_d08_subset,diff_d08_subset,income_group_2020,gdp_pc_2011_2020,log_gdp_pc_2011_2020
PRT,39.152217483766236,-13.504537924025975,327.2305194805195,0.8044910116429869,1.1834776969309788,0.7854212614837826,0.9664281015396898,1.2655313041325067,0.770560264657892,0.947652981781346,1.3148295304013695,0.7541091413416553,0.9259473969277472,1.3727513527733388,0.7268173967403937,0.8919862010443786,1.4587631716472795,0.6812377311209608,0.8393521002610156,1.5880110070239237,0.6201419665218847,0.7654277857159013,1.7506729063676383,0.546505369158327,0.6841795730938758,1.9463226396259627,0.47869791379013515,0.601221091660536,2.1111195255301243,2015.4902597402597,12.0,8545349999.0,0.8383878397789435,1.024281688173477,0.820915926971901,0.9620645070346255,1.125152415811324,0.8064672865028722,0.941393767062149,1.1777376796078842,0.790441433843159,0.9184886323253587,1.238147431168663,0.7612621264849591,0.8838440366177422,1.332861256309127,0.7165756790202645,0.8284802522011095,1.4687026545840938,0.652146547071926,0.7547743828078147,1.6477867863028663,0.5808516794372841,0.6696897285127846,1.8518549481660749,0.5066490344443717,0.5820060048394533,2.0378657406513625,High,31895.77652402,10.370228882641486
PRY,-24.704956334913796,-57.14171644094827,312.2396313364055,0.9170176283823125,1.0910814769923824,0.8939606684064697,0.9686246907124002,1.2504431797162867,0.8801157809658692,0.9502002264297265,1.325436459000913,0.8702641186552987,0.9365613144626839,1.3973521163490203,0.8491359678592927,0.91911707470972,1.4821280709253684,0.8184666237335338,0.8902436559195728,1.5927514710593529,0.776904404986007,0.8432251918648178,1.7713139370297188,0.722370869171436,0.7705539161299841,2.0037704816997324,0.6380004347192914,0.6773953436775849,2.283293712876721,2015.4224137931035,12.0,86188349999.0,0.9315180495364324,1.050993785425287,0.9041355856547766,0.9686702112271013,1.2247344668264997,0.8905545471244226,0.9502005702447045,1.317050189045705,0.8787349479793949,0.9367827393310219,1.3880216414540993,0.864296412459972,0.9196868024177608,1.466379129920711,0.8382740013243865,0.8906421317536483,1.5825879996588257,0.7971763169771124,0.8451768393373975,1.7626529567511688,0.7335164920696104,0.7751337747331852,2.0065236026860687,0.6437545843281598,0.678642386268668,2.302596297617885,Upper middle,12810.6516468293,9.458032263763158
PSE,31.724999941666667,35.1430555,290.45454545454544,0.8995535217919546,1.304391945506507,0.8923813138060974,0.974321283921821,1.3148933643298666,0.8873094461573978,0.9577451875058354,1.3264384865522074,0.8757909486918627,0.9406275536468436,1.383690784025205,0.8560624095934126,0.9082252616832401,1.4782712477450626,0.8165740431871243,0.8713927388769068,1.6466962407358774,0.7592873499203584,0.8014615844453418,1.8530398698031485,0.6986191036462377,0.7490824330960831,2.075746770974605,0.6134851137747869,0.6596606320053908,2.318766999920752,2015.4166666666667,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lower middle,6070.955212529315,8.711271237822595
PYF,-18.25600488235294,-144.89432429411764,321.57575757575756,0.4350700519370543,0.9290357745034119,0.41477885292843153,0.802666049099243,0.9353990779716176,0.39207862901241636,0.7286164110823384,0.956061662979044,0.373079845978987,0.6778870295072766,0.9686432428580138,0.3787674990029533,0.6376012855884023,0.9793420501667379,0.3639387060100364,0.5906321141908452,0.9889870570458718,0.33908629134435453,0.5510436826276192,1.0102916083455928,0.31880465236956107,0.5018150312391801,1.0344944107959326,0.23307587842253769,0.46964908901460095,1.0857486469700923,2015.8529411764705,12.0,91940433332.33333,0.48423108493394806,0.9414208786204196,0.44817223765379577,0.8107882848071927,0.9689942857687796,0.4325991272327668,0.7361547213317261,0.9792969959436147,0.4211366999638712,0.6841684065404616,0.9889853004771473,0.41684111035813737,0.64388832169289,0.9992225951834114,0.39409001089152296,0.5994356530942906,1.020026309417126,0.36758052377276107,0.557994568023727,1.0440738291801528,0.3463460888531179,0.5139775779774389,1.0646038852088597,0.3022191399790605,0.474978193852689,1.1033473983337687,High,,
QAT,25.2385423852459,51.374597509836065,159.68965517241378,0.7523291503423755,1.2390176681183773,0.7121295983140555,0.9477535388963251,1.3086081955094935,0.6926489542060946,0.9174418645377805,1.345356871424464,0.6719732643947518,0.8899949245874155,1.3762595586107373,0.6454312074727155,0.8616884416461034,1.4187330092090298,0.6034307286317607,0.8226326704817393,1.479350160154639,0.5630284795650092,0.7743042548808913,1.5724708594367973,0.5197568742077077,0.7178382290513255,1.6214631808137283,0.40651036896072185,0.6515635520112352,1.676346330257492,2014.639344262295,12.0,41170099999.0,0.7602055316596683,1.2279462107619206,0.7251181488848959,0.9302553194792651,1.310788790276507,0.6989136127277493,0.897632799089901,1.3604614255210907,0.6764168170921413,0.8665122726812354,1.3993689508153946,0.6475585070922394,0.8329767544340992,1.4432143563556548,0.6096994196461684,0.7814281939426687,1.507060997051015,0.5672875257777381,0.7327770516370007,1.5821161104564745,0.5170346652073072,0.6812134523673311,1.6651118529069415,0.44946057128928285,0.611087136366712,1.7617080629620663,High,100183.20314834468,11.514755820330825
ROU,45.75987520604027,24.984222757941836,302.9742951907131,0.8050722920545098,1.7507338866042832,0.7722252092610045,0.9725122530396086,1.9558089059159967,0.7540665206712784,0.9547592464600428,2.065217455685653,0.7297785256888577,0.9318450985246798,2.206906657464395,0.6957905825742815,0.9023385551788279,2.4046848091775,0.6547856216612861,0.8564732995577017,2.600265830039989,0.60027652600599,0.8001501337173832,2.844821297980986,0.5171305561925152,0.7157548271803366,3.1573233349180203,0.45960146162524057,0.6150334604192795,3.4128218949275624,2016.1372110365398,12.0,15193266665.666666,0.7720192051551353,1.9731272100635775,0.7406227106465442,0.9707944835180947,2.179802480510126,0.7215540632969387,0.9515226814456625,2.3003189131743365,0.6976987187431941,0.9272096153015302,2.4368911579491845,0.6721405075702098,0.8971247625782693,2.596023858869329,0.635955214532219,0.8501851278398297,2.804276148447791,0.5852778526849516,0.7890076632543169,3.060326373018997,0.5156866980334439,0.7041845609727576,3.3553721080939956,0.43880525418869903,0.6004800588292478,3.6620791797793757,High,25205.63195826002,10.134822738936398
RUS,57.1248270064802,80.52490808369015,280.9918112930824,0.2667351953155885,6.877586545022486,0.2584077893537137,0.9772938329333366,6.882321303225424,0.2506312861766524,0.9550511910882009,6.906979171659098,0.24075432593065474,0.929296902708412,6.945275481736758,0.2303525602842554,0.8929522155068115,6.987124824796944,0.21523111298117056,0.8417448414534616,7.057860999539107,0.19687970852700934,0.7740631237953268,7.15317534514068,0.17526512177791626,0.6925504000441414,7.273059942398866,0.1514053944630692,0.5997852821227123,7.4082057339308145,2015.613835174954,12.0,28397386907.077995,0.27445678931966233,7.0301788400617875,0.2659868951191497,0.9761824271865066,7.035704201200734,0.25827378302421,0.9539733335468402,7.05900331135002,0.2490540767165139,0.928440148953436,7.093971125745006,0.2375475573035028,0.8924817426992931,7.1393429400997,0.2238304290666437,0.8425365584223188,7.201124129976263,0.20656507513180572,0.7763582312346952,7.2852537158021144,0.18734657936596807,0.6961626127182029,7.391677521035369,0.16415880753964587,0.6041485768047705,7.508791795976309,Upper middle,26069.4953125,10.168521147802684
RWA,-1.8876597884615385,29.44775478076923,198.20833333333334,0.5598585286835773,1.3380418596809829,0.4369918334174337,0.7845380645448978,1.490972876073325,0.41113806030944305,0.7164038621085371,1.5275496901058119,0.33239770609130714,0.6578256675484617,1.6009355994278736,0.3389290658184538,0.6096325203069852,1.6305548645852357,0.3311595389669922,0.5881183194829497,1.6431338797351593,0.31926714207225276,0.568342473691818,1.6588957612445976,0.29407438246295603,0.5335985646451858,1.675467396697634,0.292972868469027,0.5056866391164213,1.7067961092505313,2015.4807692307693,12.0,64387099999.0,0.6456631428870698,1.437589830420749,0.47948881735255683,0.7379461761600045,1.6838551144280203,0.44314306011458343,0.662004852896958,1.753290420513037,0.39384962244847715,0.5889382290306336,1.8085210266055136,0.3604599506515126,0.5246379847244721,1.8891031388250599,0.36542588385961944,0.5159181043353022,1.8767124433187248,0.34158748453668886,0.49481692033308383,1.918074066536267,0.3250775448739807,0.4617340671170817,1.9389854805774973,0.30579448948802257,0.426790748351973,1.9717076441130015,Low,1858.797273928071,7.5276849306335
SAU,24.486217719020175,42.73575897089337,324.17058823529413,0.8463517825326433,0.9495869819947088,0.8186195676969571,0.9588415852208623,1.0456398702843412,0.8075500140496,0.9388409532147102,1.0952099285185177,0.7884190321565131,0.9147601407312368,1.1642644283301073,0.7628141154563984,0.8877115434982916,1.2526457607991512,0.7365972406040499,0.8535746000894975,1.3545068269024667,0.6929157204142049,0.805575240557708,1.4862348165441654,0.6419812265403864,0.7479093573043852,1.629387337026712,0.5761830529343045,0.6784256904000139,1.7888255023104247,2015.4466858789626,12.0,40646059999.0,0.8424630558588566,0.9476514231393793,0.8138965956980665,0.95905900027986,1.0418399844148547,0.8030255544314306,0.9388199838401725,1.096838769805524,0.7821144798968209,0.9136235653630798,1.17115730408816,0.7602955427267952,0.8872472952451116,1.258776755895901,0.7317946853158797,0.8533029744340787,1.3631533382908152,0.6905178574418298,0.8058290036046425,1.4906304451256234,0.6410460251493901,0.7482887098380759,1.6330951016658248,0.5758674832552166,0.6798920406999237,1.7934792238362673,High,45562.34206034312,10.726836822305348
SDN,15.13412322605364,32.072450293103444,79.70428015564202,0.7556283881770149,0.8941040820874393,0.6872712601273191,0.9026094270147696,1.0313829199547613,0.6483178329281668,0.872292410790289,1.069502120500026,0.6290951426764241,0.844954285992904,1.133740080264697,0.5739715685041117,0.8178472475581658,1.241675733301999,0.5208300236305935,0.7906510307597139,1.3337146455076931,0.5287148984909532,0.7571296636383308,1.4628238631583312,0.4891362656827387,0.7108010239953327,1.561801692928308,0.4145292145724101,0.6540943132044076,1.5791799131502784,2015.0498084291187,12.0,62746099999.0,0.8596017212067056,0.8266223180583555,0.755512251102084,0.9021494728839088,1.0493663844051866,0.7175038634809198,0.8657181725550602,1.092842968863685,0.8099192651033438,0.8486184900671541,1.0884155238455941,0.5900341698083913,0.8242818334279199,1.3816311214767807,0.678508538562884,0.7972347952220972,1.349078919147554,0.7454616588956436,0.7657575505028181,1.3452202064748575,0.7066283461103187,0.7218345164099421,1.463662170961615,0.5824776870820053,0.6552330757936147,1.5828111334014225,Low,4565.031884765625,8.42618077761927
SEN,14.367197759124087,-15.250807089781024,332.32835820895525,0.7291120393559741,1.1376792458384792,0.6329328419281388,0.8874360553387949,1.3074011222431674,0.6114521381569733,0.8461030817481455,1.3540987056739338,0.5853275912441441,0.814940264339736,1.40474378388907,0.5660012751111062,0.7880697665170043,1.4431532050379605,0.5422178018463079,0.7572739279320215,1.4825012908112636,0.5115274915455873,0.7129261296886136,1.5374411625156934,0.46871969117853934,0.6659853692432378,1.6137622703091792,0.4151214566330914,0.6067670810608717,1.7027512335190935,2015.4525547445255,12.0,61656899999.0,0.7421112676352187,1.1115391015748812,0.6448741379222304,0.8856647357918723,1.2724483456926483,0.6214511470509467,0.8421477534624163,1.3213839454568626,0.5949338720061835,0.8097797972487913,1.3684712880996717,0.5738241738717367,0.7810857918477891,1.406904402433622,0.5491612481055671,0.7497085333595962,1.4488670134034527,0.5145425818286763,0.7048367534169138,1.5059499181225056,0.4762583243564552,0.6585131140372136,1.575925194531994,0.41929430347062085,0.5967564248328481,1.6752877701548812,Lower middle,3091.423103114454,8.036386815040379
SGP,1.3886835,103.8885915,361.22222222222223,0.6360706901960497,0.8275732430446661,0.42144862380902937,0.6487556390889158,0.9649942315722304,0.3474110314260283,0.5788899098646565,1.0123423304099584,0.3329847568643224,0.5262116303299826,1.02300262686447,0.3289123145565874,0.5165441649534356,1.025897929577801,0.30687115753491884,0.49638307645064894,1.0291618895119057,0.25623869337493344,0.45342983132409437,1.0591401514116343,0.24580732154421803,0.42391235694018314,1.0668958976493055,0.22568549657883258,0.4129944993371445,1.0815409835860406,2015.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,90382.41204490048,11.411804970426157
SHN,-11.95146515,-10.0301653,191.0,0.22051623666419803,0.6585237950342967,0.15091609264764164,0.729563851137434,0.6856111756324634,0.13974390508273257,0.6267933128111541,0.6906705231341917,0.12852832331330394,0.5751173387274585,0.6952905668389094,0.1232479032455335,0.5529171020319426,0.6953228529134982,0.11586555388547029,0.5176977767258136,0.6992479546674313,0.09102267030691256,0.4953606469255125,0.7084985398729094,0.09779203718051055,0.463519299008493,0.7036137851548114,0.09322174160864713,0.4605588318610496,0.7009757203397341,2015.5,12.0,61901599999.0,0.22051623666419803,0.6585237950342967,0.15091609264764164,0.729563851137434,0.6856111756324634,0.13974390508273257,0.6267933128111541,0.6906705231341917,0.12852832331330394,0.5751173387274585,0.6952905668389094,0.1232479032455335,0.5529171020319426,0.6953228529134982,0.11586555388547029,0.5176977767258136,0.6992479546674313,0.09102267030691256,0.4953606469255125,0.7084985398729094,0.09779203718051055,0.463519299008493,0.7036137851548114,0.09322174160864713,0.4605588318610496,0.7009757203397341,,,
SLB,-9.10566665,160.39406115,286.4,0.24417036319091698,0.6952374171757595,0.2002914594490952,0.6375022391022858,0.6920543194216873,0.153338428743322,0.5329505743065954,0.7094120620515146,0.14754543636910467,0.48264870464829535,0.7144989915566664,0.11199346403513347,0.4125436597988874,0.7343056591984081,0.12286594261582813,0.38133938550778024,0.7241268405703696,0.11648309499380172,0.3559871526160957,0.7285168621246244,0.08480030563312754,0.3162126069610517,0.7334097322597317,0.07937315956388634,0.28486760265443756,0.7442391490014092,2015.5,12.0,91513599999.0,0.24417036319091698,0.6952374171757595,0.2002914594490952,0.6375022391022858,0.6920543194216873,0.153338428743322,0.5329505743065954,0.7094120620515146,0.14754543636910467,0.48264870464829535,0.7144989915566664,0.11199346403513347,0.4125436597988874,0.7343056591984081,0.12286594261582813,0.38133938550778024,0.7241268405703696,0.11648309499380172,0.3559871526160957,0.7285168621246244,0.08480030563312754,0.3162126069610517,0.7334097322597317,0.07937315956388634,0.28486760265443756,0.7442391490014092,Lower middle,2569.136598268841,7.851325167463089
SLE,8.616444,-13.195489,144.55555555555554,0.4849967852351922,1.3022248324402783,0.4259952482746855,0.8131984860229119,1.2601164335309818,0.353537202991733,0.7493799637841868,1.3346247124597017,0.36810809219438734,0.7382141896333403,1.3278841072516172,0.37394419709642185,0.7328639307914409,1.3253244639767268,0.3372397910670479,0.6781367802786809,1.3307028929830471,0.35715258449555054,0.6904819813256946,1.305874984729962,0.33655769304749206,0.6678034240213723,1.3436573190167018,0.34337242940872353,0.6575346673751342,1.349683563441436,2015.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,1647.119547158264,7.406783312339037
SLV,13.64116398292683,-88.9733143902439,168.31578947368422,0.32735689744387714,1.1255522699852227,0.3368689825965886,0.8861279989676568,1.1091375457316541,0.32524116302783607,0.8582979954294094,1.1366833872834126,0.32570980681662925,0.8252278817649428,1.1279136262174372,0.28776323477235877,0.7929779933927383,1.1639277995152255,0.24332028837068295,0.7533837645718426,1.1773252364019688,0.2324222433034603,0.7150559250704168,1.1460452135972385,0.2553052220896239,0.6673822318850513,1.152098595600547,0.1458927816504296,0.6291164689437854,1.212660414655454,2015.439024390244,12.0,78663099999.0,0.4655323757404422,0.8968297750299744,0.4548470851889645,0.8997044081035845,0.9082650414196751,0.4554750799092483,0.8791014745706303,0.9021505626670681,0.4365027074613484,0.8529921213687317,0.9173044294440762,0.42132175594763444,0.8260805152490619,0.9314666745006374,0.3956748722909781,0.7991665686021018,0.9504413413796554,0.37194443468392613,0.7688915972856915,0.9603989600063588,0.3453581597445288,0.733815706290563,0.9760765958446749,0.293529385766506,0.6973033389584411,1.015495116457016,Lower middle,8305.00311721666,9.024613397389487
SOM,7.211988185714286,44.44515664761905,62.351351351351354,0.5842188874921701,0.9680707292475839,0.5075885727320404,0.8987933797833305,0.9752408019504955,0.534887881449418,0.8451565035661475,0.9262517749846901,0.47663906061475975,0.8086139030226932,0.9606634648788456,0.606857700580747,0.7866262180176162,0.9639636265011793,0.5177264902431107,0.7464119136386206,0.9925818996452398,0.5823127911930548,0.7043209590757298,1.0342495825252729,0.5493650334852644,0.6825246261440202,1.0526329554893608,0.3176455481158892,0.6279471184171201,1.12550848182318,2015.7619047619048,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,1042.997816287365,6.949854361314367
SPM,46.762664,-56.175531,363.7,0.16440197849824525,2.2940060861395457,0.122672369620528,0.9774795982026981,2.3510927073892676,0.11574236711843691,0.9546779001039569,2.348394562588672,0.09908640509882333,0.9240854042282841,2.3879332863411777,0.08455292545212009,0.8666231097727944,2.4215184251505026,0.08964636173473539,0.784279576302357,2.4535469225612454,0.06725206213264238,0.6949821726201396,2.512810249450236,0.06280964734286701,0.5848154770544596,2.550318957710315,0.05982322575961731,0.46795030867001264,2.6553815351102394,2015.5,12.0,71805099999.0,0.16440197849824525,2.2940060861395457,0.122672369620528,0.9774795982026981,2.3510927073892676,0.11574236711843691,0.9546779001039569,2.348394562588672,0.09908640509882333,0.9240854042282841,2.3879332863411777,0.08455292545212009,0.8666231097727944,2.4215184251505026,0.08964636173473539,0.784279576302357,2.4535469225612454,0.06725206213264238,0.6949821726201396,2.512810249450236,0.06280964734286701,0.5848154770544596,2.550318957710315,0.05982322575961731,0.46795030867001264,2.6553815351102394,,,
SRB,44.3408722394822,20.78388096893204,365.21753246753246,0.8565685177011056,1.5450205945684607,0.8296134143113969,0.972788338458195,1.778082461196809,0.8122006383391516,0.955370232892425,1.90787025441872,0.7952646872949933,0.9347039701433242,2.0427274361282644,0.7696236940798781,0.9030515009088829,2.217184117400376,0.7335203952407721,0.8590815575077572,2.443995149371232,0.6753338464690973,0.7934151683012333,2.761646242996449,0.5898301089419381,0.6990575852480962,3.160216833129743,0.49944140706615436,0.5914753819466927,3.5246138086091916,2015.504854368932,12.0,14341099999.0,0.895463794794417,1.2411070480695867,0.8699590371971035,0.9704922032362464,1.5085756693425914,0.8497976186309135,0.9490288663563933,1.6608552434498285,0.8313845975563599,0.9276237078254811,1.8123896983094099,0.8039039022490048,0.8941024274348551,1.9934335406377266,0.763720805420751,0.8514706616599051,2.223430095050182,0.709597359046941,0.7924800152827498,2.522174573523275,0.621231907070673,0.7022096636846857,2.912840166574076,0.52954869490081,0.5965255157380195,3.2545399554819596,Upper middle,16286.777075147367,9.69810883519232
SSD,7.807706729411764,29.966570914705883,22.633333333333333,0.4168171964397467,1.6990668639987512,0.2627220294072617,0.809860595254737,1.9131810846867037,0.3202418551592205,0.7430489948018634,1.8710323360146182,0.05919076914528163,0.7116241060179593,2.0649615631001135,0.011768408044334672,0.6865517666073262,2.1602069599018896,0.11425413626637611,0.6548481867883427,2.1265674736570306,0.1007161635287816,0.6452102395371531,2.0975149937473767,0.14447987214158545,0.6257181515673308,2.1229774745770933,0.12431267743608405,0.5825625800393845,2.0452520178591893,2014.9117647058824,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,,
STP,0.5923018333333333,6.828751166666667,118.18181818181819,0.3742000542081542,0.9436177995652345,0.1885994117127544,0.5780394329489472,1.0179310575434097,0.18366508945524984,0.5064820359521578,1.0247426019368338,0.1726311652353344,0.44814029887142315,1.027840448084267,0.18309907034420433,0.4256633697770529,1.0248423887319087,0.15932973517318225,0.38269947638783497,1.043512612466487,0.13126789080758547,0.3659738042864111,1.0432942312127695,0.14693682427754778,0.32487855338784244,1.0475641272722922,0.10405699383672466,0.30760653899058155,1.0702161550588492,2015.9166666666667,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lower middle,3765.6051837578407,8.233663866694718
SUR,4.936456663414634,-55.35856566341464,281.7631578947368,0.4588599639774629,0.7018780458559202,0.3142315943525695,0.7081391007098257,0.7467221321902862,0.3540262231615332,0.5928436859923529,0.7690995616971765,0.25690666625484404,0.5242502335340816,0.7964130518950656,0.24837594659882056,0.47828764404346147,0.8039662489641272,0.2282358541396241,0.43187735925202553,0.812907036181416,0.25014956289486345,0.4155398431147151,0.8223374226308902,0.22852680188093066,0.38119814161702165,0.8290706646280798,0.1854353246508036,0.3492144461599391,0.8603426357908464,2015.2926829268292,12.0,81225099999.0,0.43465010230856127,0.7142194249970635,0.3328964118162752,0.7241345406029079,0.7639579111815714,0.2797322754088908,0.6279821265971492,0.7924293784389809,0.23451714303673557,0.5553814634099549,0.8222245521946787,0.21612621894257553,0.5163594736671601,0.8342603562513482,0.17856346930116734,0.48183352447748196,0.862055956697654,0.17114149357166258,0.4570009519519462,0.86312437799818,0.1569119348420049,0.4357717946581813,0.8792697156302415,0.14519111922536138,0.39323188991836433,0.8915839585071097,Upper middle,18433.55420951623,9.821927881203596
SVK,48.69441044539683,19.40416842984127,358.35555555555555,0.7681138931801269,1.9841403079945619,0.7380735863565168,0.964954909649078,2.1844576361929064,0.7182083320290455,0.943248230106929,2.3017203821771957,0.7006599576597072,0.91991539375982,2.4128236144667294,0.6738737887369997,0.8857233367148232,2.555969375497911,0.6365906046309866,0.8340533598719425,2.7592711126002825,0.5747694918666117,0.7569752071223789,3.0148058433808806,0.5054217911473173,0.6704881465289192,3.2813053169215243,0.42577611662906506,0.5756015648073202,3.5729110757669846,2015.5301587301587,12.0,11905899999.0,0.7045962159929254,2.6483430536727006,0.6723161546520953,0.9654545614825152,2.8537200839907713,0.6529956985824293,0.9438610156529699,2.968103817224039,0.6345126598887618,0.9202108446907808,3.0790435064247275,0.608322168096957,0.8866019200992622,3.22126181884873,0.5759431285458442,0.8343269488989684,3.404293452609062,0.5213815758712362,0.7580824126098713,3.631174861553936,0.4604726882324212,0.670977406060811,3.8633292372825294,0.38464530475669556,0.5749851281696339,4.138093985073566,High,28882.490874757823,10.270990838413484
SVN,46.080539990265486,14.701131861946902,356.6829268292683,0.8048651598492437,1.8070402638333722,0.7800272902151723,0.9665306555196685,1.9770909030182258,0.7664194045788563,0.9521180879388964,2.0610831542917305,0.7471434770544001,0.9300899486170461,2.169841273915685,0.7224990016046926,0.9004342597170448,2.307748115282793,0.6843109990113306,0.8497428682220579,2.485817713529298,0.6211932915589806,0.7747831398801069,2.766580494589479,0.5423923866649378,0.6891420868444739,3.057170285647509,0.46710529412248203,0.5971219541734547,3.328680159584948,2015.4469026548672,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,35079.772373164466,10.46537995767272
SWE,61.431077364250946,16.204167600865333,316.58193618171987,0.4049928537843662,3.572685205043531,0.3627355747036877,0.967562583575018,3.703518812123939,0.3493976000177587,0.9439279610940162,3.7686067990320464,0.33359478426332895,0.9126793396808764,3.8451497154941507,0.30647194892627505,0.8670522832553557,3.956687003727201,0.28145351603682667,0.8069074153588145,4.076706703004158,0.260345978881558,0.7288971593391501,4.190594842413002,0.23558966604970297,0.6424393025571371,4.327165708560438,0.19170414207783995,0.5593524976843648,4.50314767618457,2015.3785830178474,12.0,2419909522.8095236,0.5008750576370755,2.8037051068111674,0.45670204364223244,0.9674615361699612,2.953400702598247,0.44239283862078993,0.9434121028478918,3.029128512845894,0.42388830701870717,0.9126320813217065,3.1202508085594682,0.3946091444841274,0.8674648119221925,3.2471388657268783,0.3612817010018191,0.8062941561697619,3.396319932418307,0.333360693069978,0.7344715264167463,3.531752920149875,0.302770549880119,0.6511786577563666,3.692964988191983,0.2549676874406312,0.5693610229288881,3.875654318450558,High,50571.19310612642,10.831137386956213
SWZ,-26.599674252892562,31.514657757024793,176.0625,0.8483707532261461,1.5401812689099519,0.8166643354602106,0.9652137913954068,1.728062115418725,0.8035552149863994,0.9485899744193426,1.828768239376227,0.7879891304833204,0.9265989762617729,1.9247992222963577,0.7470442580805734,0.8814241307431635,2.1577679317922653,0.6920234770313655,0.8216715472927205,2.407815243113542,0.6161186320826574,0.7336323964758911,2.773516537611957,0.5474423543046016,0.649170189442758,3.0667398669763877,0.44845385589682574,0.5359717868565854,3.3898884096279227,2015.2644628099174,12.0,68396099999.0,0.9298783413964905,1.1269624638812616,0.8949946999941261,0.9655069068051846,1.3834070645986034,0.8828347984526552,0.949413773624495,1.481493355237036,0.8663410543575649,0.9296904333223333,1.5638981129698013,0.8212474886039699,0.8875371626343483,1.836936371618306,0.7751733245254661,0.8270711074262455,2.074273870520864,0.6757715526598485,0.74059578844093,2.4715873337563057,0.5907722617584656,0.659147958627478,2.7797494555824183,0.49563833318803124,0.5491241646441167,3.144830948597604,Lower middle,8051.796238845961,8.993650480782007
SYC,-4.555992000000001,55.578365,249.0,0.5517388783453703,0.6074071837304069,0.410731585683106,0.6828717096218699,0.6863147525330543,0.39743774479973354,0.5733786116811158,0.6900981540095252,0.20444121152715194,0.5212342855579014,0.7241175479415293,0.22650759223317993,0.46407852850117304,0.7321904558910398,0.1832288452024174,0.4375538487931089,0.7676852663848636,0.2873593958710657,0.38704108766791384,0.761706682857721,0.09943688266376019,0.3517328279603196,0.7974588321910703,0.09893119514688485,0.3379321353462782,0.8089624707451761,2015.6666666666667,12.0,63980099999.0,0.5296637402892997,0.7226884316027048,0.35870474592421087,0.6822484767220363,0.8130002550999913,0.33277001377246707,0.573252550049185,0.8305546221525543,0.28708847039673074,0.5178187494833956,0.8515361600592858,0.2610871150750105,0.4644518227108946,0.8738374019593612,0.23047687915520912,0.43221924255444905,0.9057361731996881,0.20555303590020074,0.3811124332954102,0.9100048890542304,0.17332058596247268,0.349666288161015,0.9242259352892198,0.16494513400703842,0.33433576040160445,0.931269304998486,High,26384.49941094972,10.180531973173517
SYR,35.15407117128713,38.01601159405941,219.0,0.8474313488425792,1.1765393884710382,0.8307598509556696,0.9719382557493468,1.2469674409536993,0.815146325244989,0.953566900710396,1.3169501726743518,0.7971839843025477,0.9331341788799645,1.3819935116128308,0.771807126180825,0.9026022291241348,1.4812148921314237,0.738551413014861,0.8597213570366715,1.584607259038313,0.6843812315873945,0.8060029881284652,1.7441661765871186,0.6599979822006673,0.736547524778264,1.8815442310999873,0.5586015267461313,0.662271602500676,2.1112440617936166,2015.0594059405942,12.0,40044349999.0,0.8739211116223368,1.246845393362379,0.8595631273937263,0.9715601782935895,1.309711795109355,0.8447278128004287,0.9543566163811491,1.374354428253362,0.8285064185382959,0.932303374351321,1.4455372053361928,0.8025933763353328,0.900141543632432,1.5584053209359783,0.7680308287931601,0.8586795720322066,1.678003448335928,0.7109233963825866,0.800949650975576,1.8637360841435324,0.654296411464537,0.7320157643513163,2.0553085902102657,0.5778115201087357,0.6536276993000241,2.2857467836582392,Low,,
